stock_code,golden_cross_date_30m,macd_30m,pre_macd_30m,is_matched,match_type,days_difference,trend_date_daily,match_score,price_up_1d,price_up_2d,price_up_3d,price_up_5d
002739.SZ,2025-12-03,-0.03,-0.038,False,未匹配,,,0,,,,
002739.SZ,2025-12-04,0.002,-0.006,False,未匹配,,,0,,,,
002739.SZ,2025-12-05,0.008,0.006,False,未匹配,,,0,,,,
002739.SZ,2025-12-08,0.016,0.018,False,未匹配,,,0,,,,
002739.SZ,2025-12-09,0.016,0.012,False,未匹配,,,0,2.6809651474530893,,,
002739.SZ,2025-12-10,0.036,0.01,False,未匹配,,,0,,,,
002741.SZ,2025-12-01,0.112,0.074,False,未匹配,,,0,,,,
002741.SZ,2025-12-04,-0.144,-0.188,True,后两天,2.0,2025-12-08,70,,,,
002741.SZ,2025-12-05,-0.052,-0.08,True,后一天,1.0,2025-12-08,80,,,,
002741.SZ,2025-12-08,0.056,0.012,True,当日,0.0,2025-12-08,100,,,,
002741.SZ,2025-12-09,0.312,0.334,False,未匹配,,,0,,,,
002742.SZ,2025-12-01,0.006,0.006,False,未匹配,,,0,,,,
002742.SZ,2025-12-03,0.0,-0.002,False,未匹配,,,0,,,,
002742.SZ,2025-12-05,-0.002,-0.012,False,未匹配,,,0,,,,
002742.SZ,2025-12-08,0.006,0.006,False,未匹配,,,0,,,,
002742.SZ,2025-12-09,0.006,0.004,False,未匹配,,,0,,,,
002742.SZ,2025-12-10,0.228,0.002,False,未匹配,,,0,,,,
002743.SZ,2025-12-01,0.038,0.024,False,未匹配,,,0,,,,
002743.SZ,2025-12-02,-0.004,-0.01,False,未匹配,,,0,,,,
002743.SZ,2025-12-03,0.004,0.004,False,未匹配,,,0,,,,
002743.SZ,2025-12-04,-0.012,-0.018,False,未匹配,,,0,,,,
002743.SZ,2025-12-05,-0.018,-0.024,False,未匹配,,,0,,,,
002743.SZ,2025-12-08,0.024,0.018,False,未匹配,,,0,,,,
002745.SZ,2025-12-01,0.012,-0.008,False,未匹配,,,0,,,,
002745.SZ,2025-12-05,-0.004,-0.036,False,未匹配,,,0,,,,
002745.SZ,2025-12-08,0.004,0.004,False,未匹配,,,0,,,,
002745.SZ,2025-12-09,0.0,-0.002,False,未匹配,,,0,,,,
002745.SZ,2025-12-10,-0.02,-0.03,False,未匹配,,,0,,,,
002746.SZ,2025-12-01,0.016,0.016,False,未匹配,,,0,,,,
002746.SZ,2025-12-02,-0.008,-0.012,False,未匹配,,,0,,,,
002746.SZ,2025-12-03,0.0,-0.002,False,未匹配,,,0,,,,
002746.SZ,2025-12-05,-0.008,-0.01,False,未匹配,,,0,,,,
002746.SZ,2025-12-08,0.012,0.012,False,未匹配,,,0,,,,
002746.SZ,2025-12-09,0.002,0.0,False,未匹配,,,0,,,,
002746.SZ,2025-12-10,0.004,-0.002,False,未匹配,,,0,,,,
002747.SZ,2025-12-01,0.05,0.01,False,未匹配,,,0,,,,
002747.SZ,2025-12-03,-0.052,-0.072,False,未匹配,,,0,,,,
002747.SZ,2025-12-04,0.008,-0.052,False,未匹配,,,0,,,,
002747.SZ,2025-12-05,0.03,0.028,False,未匹配,,,0,,,,
002747.SZ,2025-12-08,0.02,0.024,False,未匹配,,,0,,,,
002747.SZ,2025-12-10,-0.044,-0.076,False,未匹配,,,0,,,,
002748.SZ,2025-12-01,0.06,0.066,False,未匹配,,,0,,,,
002748.SZ,2025-12-02,-0.086,-0.112,False,未匹配,,,0,,,,
002748.SZ,2025-12-04,-0.028,-0.08,False,未匹配,,,0,,,,
002748.SZ,2025-12-05,0.07,0.066,False,未匹配,,,0,,,,
002748.SZ,2025-12-08,0.056,0.062,False,未匹配,,,0,,,,
002748.SZ,2025-12-10,-0.016,-0.042,False,未匹配,,,0,,,,
002749.SZ,2025-12-01,0.022,0.024,False,未匹配,,,0,,,,
002749.SZ,2025-12-02,0.006,0.006,False,未匹配,,,0,,,,
002749.SZ,2025-12-03,-0.002,-0.004,False,未匹配,,,0,,,,
002749.SZ,2025-12-04,-0.024,-0.034,False,未匹配,,,0,,,,
002749.SZ,2025-12-05,0.006,-0.024,False,未匹配,,,0,,,,
002749.SZ,2025-12-08,0.024,0.026,False,未匹配,,,0,,,,
002749.SZ,2025-12-09,0.0,-0.006,False,未匹配,,,0,,,,
002749.SZ,2025-12-10,-0.014,-0.026,False,未匹配,,,0,,,,
002752.SZ,2025-12-02,-0.022,-0.036,False,未匹配,,,0,,,,
002752.SZ,2025-12-05,-0.018,-0.044,False,未匹配,,,0,,,,
002752.SZ,2025-12-08,0.226,0.142,False,未匹配,,,0,,,,
002752.SZ,2025-12-09,0.206,0.138,False,未匹配,,,0,,,,
002752.SZ,2025-12-10,0.15,0.072,False,未匹配,,,0,,,,
002753.SZ,2025-12-02,-0.02,-0.028,False,未匹配,,,0,,,,
002753.SZ,2025-12-03,-0.018,-0.026,False,未匹配,,,0,,,,
002753.SZ,2025-12-05,-0.012,-0.048,False,未匹配,,,0,,,,
002753.SZ,2025-12-08,0.056,0.068,False,未匹配,,,0,,,,
002753.SZ,2025-12-10,-0.022,-0.028,False,未匹配,,,0,,,,
002755.SZ,2025-12-01,0.034,0.026,False,未匹配,,,0,,,,
002755.SZ,2025-12-03,-0.076,-0.1,False,未匹配,,,0,,,,
002755.SZ,2025-12-04,-0.042,-0.076,False,未匹配,,,0,,,,
002755.SZ,2025-12-05,0.0,-0.052,False,未匹配,,,0,,,,
002755.SZ,2025-12-08,0.084,0.064,False,未匹配,,,0,,,,
002755.SZ,2025-12-09,0.076,0.086,False,未匹配,,,0,,,,
002755.SZ,2025-12-10,0.002,-0.018,False,未匹配,,,0,,,,
002756.SZ,2025-12-01,0.31,0.33,False,未匹配,,,0,,,,
002756.SZ,2025-12-03,-0.194,-0.25,False,未匹配,,,0,,,,
002756.SZ,2025-12-04,0.026,-0.066,False,未匹配,,,0,,,,
002756.SZ,2025-12-05,-0.016,-0.066,False,未匹配,,,0,,,,
002756.SZ,2025-12-08,0.182,0.084,False,未匹配,,,0,,,,
002756.SZ,2025-12-09,0.35,0.352,False,未匹配,,,0,,,,
002756.SZ,2025-12-10,0.032,-0.026,False,未匹配,,,0,,,,
002757.SZ,2025-12-01,0.016,-0.008,False,未匹配,,,0,,,,
002757.SZ,2025-12-05,-0.046,-0.064,False,未匹配,,,0,,,,
002757.SZ,2025-12-08,0.124,0.102,False,未匹配,,,0,,,,
002757.SZ,2025-12-09,0.126,0.104,False,未匹配,,,0,,,,
002757.SZ,2025-12-10,0.01,0.008,False,未匹配,,,0,,,,
002758.SZ,2025-12-01,0.06,0.05,False,未匹配,,,0,,,,
002758.SZ,2025-12-02,-0.002,-0.006,False,未匹配,,,0,,,,
002758.SZ,2025-12-03,0.004,-0.006,False,未匹配,,,0,,,,
002758.SZ,2025-12-05,-0.028,-0.042,False,未匹配,,,0,,,,
002758.SZ,2025-12-08,0.052,-0.024,False,未匹配,,,0,,,,
002758.SZ,2025-12-09,0.098,0.114,False,未匹配,,,0,,,,
002759.SZ,2025-12-01,0.064,-0.208,True,当日,0.0,2025-12-01,100,-7.250405374102392,-11.582117211026176,-14.01436182534168,
002759.SZ,2025-12-03,-0.374,-0.498,False,未匹配,,,0,-2.750851454021494,-5.423107152213781,,-4.479958082263559
002759.SZ,2025-12-04,-0.22,-0.326,False,未匹配,,,0,-2.7478448275861966,,,-6.169181034482757
002759.SZ,2025-12-05,0.094,-0.064,False,未匹配,,,0,,,0.9972299168975053,-3.2963988919667724
002759.SZ,2025-12-08,0.162,0.118,False,未匹配,,,0,-4.470652770159085,-4.251234229292387,,
002759.SZ,2025-12-09,0.444,0.476,False,未匹配,,,0,0.22968705139247286,,,
002759.SZ,2025-12-10,0.07,0.026,False,未匹配,,,0,,,,
002760.SZ,2025-12-01,0.192,0.134,False,未匹配,,,0,,,,
002760.SZ,2025-12-03,-0.026,-0.042,False,未匹配,,,0,,,,
002760.SZ,2025-12-05,-0.062,-0.09,False,未匹配,,,0,,,,
002760.SZ,2025-12-08,0.016,0.004,False,未匹配,,,0,,,,
002760.SZ,2025-12-09,0.022,0.022,False,未匹配,,,0,,,,
002760.SZ,2025-12-10,-0.018,-0.066,False,未匹配,,,0,,,,
002761.SZ,2025-12-01,0.022,0.006,False,未匹配,,,0,,,,
002761.SZ,2025-12-02,0.004,0.002,False,未匹配,,,0,,,,
002761.SZ,2025-12-04,-0.024,-0.032,False,未匹配,,,0,,,,
002761.SZ,2025-12-05,0.008,0.006,False,未匹配,,,0,,,,
002761.SZ,2025-12-08,0.044,0.044,False,未匹配,,,0,,,,
002761.SZ,2025-12-10,-0.002,-0.01,False,未匹配,,,0,,,,
002762.SZ,2025-12-02,-0.034,-0.044,False,未匹配,,,0,,,,
002762.SZ,2025-12-04,-0.016,-0.022,False,未匹配,,,0,,,,
002762.SZ,2025-12-05,-0.006,-0.012,False,未匹配,,,0,,,,
002762.SZ,2025-12-08,0.028,0.026,False,未匹配,,,0,,,,
002762.SZ,2025-12-09,-0.008,-0.016,False,未匹配,,,0,,,,
002762.SZ,2025-12-10,0.0,-0.002,False,未匹配,,,0,,,,
002763.SZ,2025-12-01,0.04,0.02,False,未匹配,,,0,,,,
002763.SZ,2025-12-02,-0.012,-0.018,False,未匹配,,,0,,,,
002763.SZ,2025-12-03,-0.012,-0.016,False,未匹配,,,0,,,,
002763.SZ,2025-12-04,-0.01,-0.014,False,未匹配,,,0,,,,
002763.SZ,2025-12-05,-0.016,-0.022,False,未匹配,,,0,,,,
002763.SZ,2025-12-08,0.014,0.016,False,未匹配,,,0,,,,
002763.SZ,2025-12-09,0.0,-0.012,False,未匹配,,,0,,,,
002763.SZ,2025-12-10,0.002,0.0,False,未匹配,,,0,,,,
002765.SZ,2025-12-01,0.002,-0.006,False,未匹配,,,0,,,,
002765.SZ,2025-12-04,-0.024,-0.038,False,未匹配,,,0,,,,
002765.SZ,2025-12-05,0.022,0.022,False,未匹配,,,0,,,,
002765.SZ,2025-12-08,0.052,0.058,False,未匹配,,,0,,,,
002765.SZ,2025-12-09,0.058,0.036,False,未匹配,,,0,,,,
002766.SZ,2025-12-01,0.008,0.006,False,未匹配,,,0,,,,
002766.SZ,2025-12-02,0.004,0.004,False,未匹配,,,0,,,,
002766.SZ,2025-12-04,-0.014,-0.02,False,未匹配,,,0,,,,
002766.SZ,2025-12-05,-0.004,-0.006,False,未匹配,,,0,,,,
002766.SZ,2025-12-08,0.02,0.018,False,未匹配,,,0,,,,
002767.SZ,2025-12-01,0.072,0.06,False,未匹配,,,0,,,,
002767.SZ,2025-12-04,-0.024,-0.104,False,未匹配,,,0,,,,
002767.SZ,2025-12-05,0.062,0.054,False,未匹配,,,0,,,,
002767.SZ,2025-12-08,0.03,0.022,False,未匹配,,,0,,,,
002767.SZ,2025-12-10,-0.06,-0.078,False,未匹配,,,0,,,,
002768.SZ,2025-12-01,0.28,0.22,False,未匹配,,,0,,,,
002768.SZ,2025-12-02,0.164,0.164,False,未匹配,,,0,,,,
002768.SZ,2025-12-03,-0.074,-0.198,False,未匹配,,,0,,,,
002768.SZ,2025-12-04,-0.06,-0.196,False,未匹配,,,0,,,,
002768.SZ,2025-12-05,0.118,0.12,False,未匹配,,,0,,,,
002768.SZ,2025-12-08,0.01,-0.026,False,未匹配,,,0,,,,
002768.SZ,2025-12-10,-0.138,-0.364,False,未匹配,,,0,,,,
002769.SZ,2025-12-01,0.102,0.114,False,未匹配,,,0,,,,
002769.SZ,2025-12-02,0.012,-0.01,False,未匹配,,,0,,,,
002769.SZ,2025-12-03,0.126,-0.004,False,未匹配,,,0,,,,
002771.SZ,2025-12-02,-0.046,-0.07,False,未匹配,,,0,,,,
002771.SZ,2025-12-04,-0.112,-0.146,False,未匹配,,,0,,,,
002771.SZ,2025-12-05,-0.032,-0.07,False,未匹配,,,0,,,,
002771.SZ,2025-12-08,0.154,0.134,False,未匹配,,,0,,,,
002771.SZ,2025-12-09,0.122,0.144,False,未匹配,,,0,,,,
002771.SZ,2025-12-10,-0.016,-0.032,False,未匹配,,,0,,,,
002772.SZ,2025-12-01,0.184,0.086,False,未匹配,,,0,,,,
002772.SZ,2025-12-02,-0.062,-0.092,False,未匹配,,,0,,,,
002772.SZ,2025-12-03,0.032,-0.022,False,未匹配,,,0,,,,
002772.SZ,2025-12-08,-0.042,-0.068,False,未匹配,,,0,,,,
002772.SZ,2025-12-09,-0.002,-0.006,False,未匹配,,,0,,,,
002772.SZ,2025-12-10,0.06,0.054,False,未匹配,,,0,,,,
002773.SZ,2025-12-01,0.014,-0.004,False,未匹配,,,0,,,,
002773.SZ,2025-12-03,-0.124,-0.16,False,未匹配,,,0,,,,
002773.SZ,2025-12-04,0.04,-0.046,False,未匹配,,,0,,,,
002773.SZ,2025-12-05,-0.006,-0.054,False,未匹配,,,0,,,,
002773.SZ,2025-12-08,0.096,0.074,False,未匹配,,,0,,,,
002773.SZ,2025-12-09,0.15,0.126,False,未匹配,,,0,,,,
002773.SZ,2025-12-10,-0.06,-0.078,False,未匹配,,,0,,,,
002774.SZ,2025-12-02,-0.028,-0.046,False,未匹配,,,0,,,,
002774.SZ,2025-12-03,0.056,0.05,False,未匹配,,,0,,,,
002774.SZ,2025-12-05,-0.086,-0.11,False,未匹配,,,0,,,,
002774.SZ,2025-12-08,0.042,0.04,False,未匹配,,,0,,,,
002774.SZ,2025-12-09,0.032,0.036,False,未匹配,,,0,,,,
002774.SZ,2025-12-10,-0.028,-0.038,False,未匹配,,,0,,,,
002775.SZ,2025-12-01,0.036,0.03,False,未匹配,,,0,,,,
002775.SZ,2025-12-02,-0.01,-0.014,False,未匹配,,,0,,,,
002775.SZ,2025-12-05,-0.014,-0.02,False,未匹配,,,0,,,,
002775.SZ,2025-12-08,0.024,0.018,False,未匹配,,,0,,,,
002775.SZ,2025-12-09,0.018,0.02,False,未匹配,,,0,,,,
002777.SZ,2025-12-01,-0.016,-0.034,False,未匹配,,,0,,,,
002777.SZ,2025-12-02,-0.048,-0.07,False,未匹配,,,0,,,,
002777.SZ,2025-12-04,-0.044,-0.06,False,未匹配,,,0,,,,
002777.SZ,2025-12-05,-0.016,-0.028,False,未匹配,,,0,,,,
002777.SZ,2025-12-08,0.118,0.104,False,未匹配,,,0,,,,
002777.SZ,2025-12-10,-0.008,-0.014,False,未匹配,,,0,,,,
002778.SZ,2025-12-01,0.45,0.2,False,未匹配,,,0,,,,
002778.SZ,2025-12-05,-0.062,-0.108,False,未匹配,,,0,,,,
002778.SZ,2025-12-08,-0.026,-0.038,False,未匹配,,,0,,,,
002778.SZ,2025-12-09,0.156,0.144,False,未匹配,,,0,,,,
002778.SZ,2025-12-10,-0.03,-0.044,False,未匹配,,,0,,,,
002779.SZ,2025-12-01,0.478,0.306,False,未匹配,,,0,,,,
002779.SZ,2025-12-02,-0.53,-0.668,False,未匹配,,,0,,,,
002779.SZ,2025-12-03,-0.214,-0.316,True,后三天,3.0,2025-12-08,65,,,,
002779.SZ,2025-12-04,-0.244,-0.368,True,后两天,2.0,2025-12-08,70,,,,
002779.SZ,2025-12-05,1.902,0.372,True,后一天,1.0,2025-12-08,90,,,4.971659919028329,12.591093117408917
002779.SZ,2025-12-08,2.39,2.092,True,当日,0.0,2025-12-08,100,2.923480407281719,7.258562172169104,,
002779.SZ,2025-12-09,0.73,0.676,False,未匹配,,,0,4.211946338904298,,,
002779.SZ,2025-12-10,0.126,-0.174,False,未匹配,,,0,,,,
002780.SZ,2025-12-01,0.054,0.054,False,未匹配,,,0,,,,
002780.SZ,2025-12-02,-0.03,-0.042,False,未匹配,,,0,,,,
002780.SZ,2025-12-04,-0.072,-0.094,False,未匹配,,,0,,,,
002780.SZ,2025-12-05,-0.038,-0.052,False,未匹配,,,0,,,,
002780.SZ,2025-12-08,0.076,0.074,False,未匹配,,,0,,,,
002780.SZ,2025-12-09,0.066,0.054,False,未匹配,,,0,,,,
002782.SZ,2025-12-01,0.05,0.052,False,未匹配,,,0,,,,
002782.SZ,2025-12-04,-0.056,-0.076,False,未匹配,,,0,,,,
002782.SZ,2025-12-05,0.048,0.018,False,未匹配,,,0,,,,
002782.SZ,2025-12-08,0.13,0.13,False,未匹配,,,0,,,,
002782.SZ,2025-12-09,0.086,0.066,False,未匹配,,,0,,,,
002782.SZ,2025-12-10,-0.068,-0.1,False,未匹配,,,0,,,,
002783.SZ,2025-12-01,0.046,0.036,False,未匹配,,,0,,,,
002783.SZ,2025-12-02,0.004,-0.002,False,未匹配,,,0,,,,
002783.SZ,2025-12-04,-0.022,-0.038,False,未匹配,,,0,,,,
002783.SZ,2025-12-05,0.018,0.014,False,未匹配,,,0,,,,
002783.SZ,2025-12-08,0.028,0.026,False,未匹配,,,0,,,,
002783.SZ,2025-12-10,-0.018,-0.03,False,未匹配,,,0,,,,
002785.SZ,2025-12-02,-0.042,-0.154,True,当日,0.0,2025-12-02,90,,,,
002785.SZ,2025-12-04,-0.174,-0.22,False,未匹配,,,0,,,,
002785.SZ,2025-12-05,-0.106,-0.142,False,未匹配,,,0,,,,
002785.SZ,2025-12-08,0.008,-0.002,False,未匹配,,,0,,,,
002785.SZ,2025-12-09,-0.01,-0.018,False,未匹配,,,0,,,,
002786.SZ,2025-12-01,-0.01,-0.016,False,未匹配,,,0,,,,
002786.SZ,2025-12-02,0.032,0.036,False,未匹配,,,0,,,,
002786.SZ,2025-12-04,-0.032,-0.042,False,未匹配,,,0,,,,
002786.SZ,2025-12-05,-0.014,-0.018,False,未匹配,,,0,,,,
002786.SZ,2025-12-08,0.02,0.02,False,未匹配,,,0,,,,
002786.SZ,2025-12-10,-0.02,-0.026,False,未匹配,,,0,,,,
002787.SZ,2025-12-01,0.194,0.068,False,未匹配,,,0,,,,
002787.SZ,2025-12-02,0.146,0.15,False,未匹配,,,0,,,,
002787.SZ,2025-12-04,-0.076,-0.098,False,未匹配,,,0,,,,
002787.SZ,2025-12-05,-0.012,-0.082,False,未匹配,,,0,,,,
002787.SZ,2025-12-09,-0.112,-0.144,False,未匹配,,,0,,,,
002787.SZ,2025-12-10,-0.042,-0.09,False,未匹配,,,0,,,,
002788.SZ,2025-12-01,-0.05,-0.064,False,未匹配,,,0,,,,
002788.SZ,2025-12-02,0.028,-0.01,False,未匹配,,,0,,,,
002788.SZ,2025-12-03,0.104,0.064,False,未匹配,,,0,,,,
002788.SZ,2025-12-04,0.02,0.006,False,未匹配,,,0,,,,
002788.SZ,2025-12-05,-0.012,-0.04,False,未匹配,,,0,,,,
002788.SZ,2025-12-08,0.144,0.126,False,未匹配,,,0,,,,
002788.SZ,2025-12-09,0.088,0.09,False,未匹配,,,0,,,,
002789.SZ,2025-12-01,0.064,0.038,False,未匹配,,,0,,,,
002789.SZ,2025-12-03,-0.028,-0.052,False,未匹配,,,0,,,,
002789.SZ,2025-12-04,-0.076,-0.096,False,未匹配,,,0,,,,
002789.SZ,2025-12-05,-0.044,-0.062,False,未匹配,,,0,,,,
002789.SZ,2025-12-08,0.126,0.092,False,未匹配,,,0,,,,
002789.SZ,2025-12-09,0.196,0.162,False,未匹配,,,0,,,,
002789.SZ,2025-12-10,-0.03,-0.046,False,未匹配,,,0,,,,
002790.SZ,2025-12-01,0.028,0.028,False,未匹配,,,0,,,,
002790.SZ,2025-12-02,0.0,-0.004,False,未匹配,,,0,,,,
002790.SZ,2025-12-04,-0.016,-0.026,False,未匹配,,,0,,,,
002790.SZ,2025-12-05,-0.008,-0.022,False,未匹配,,,0,,,,
002790.SZ,2025-12-08,0.108,0.064,False,未匹配,,,0,,,,
002790.SZ,2025-12-09,0.094,0.106,False,未匹配,,,0,,,,
002790.SZ,2025-12-10,-0.016,-0.032,False,未匹配,,,0,,,,
002791.SZ,2025-12-01,0.058,-0.012,False,未匹配,,,0,,,,
002791.SZ,2025-12-04,-0.114,-0.148,False,未匹配,,,0,,,,
002791.SZ,2025-12-05,-0.086,-0.114,False,未匹配,,,0,,,,
002791.SZ,2025-12-08,0.12,0.112,False,未匹配,,,0,,,,
002791.SZ,2025-12-10,-0.014,-0.054,False,未匹配,,,0,,,,
002792.SZ,2025-12-01,0.434,0.224,False,未匹配,,,0,,,,
002792.SZ,2025-12-02,0.334,0.096,False,未匹配,,,0,,,,
002792.SZ,2025-12-03,0.02,0.014,False,未匹配,,,0,-1.7926186291739823,3.022847100175745,,13.954305799648514
002792.SZ,2025-12-05,-0.278,-0.44,False,未匹配,,,0,,,10.610713067212565,-0.2729443875810246
002792.SZ,2025-12-08,0.302,-0.096,False,未匹配,,,0,-7.495373226403464,-9.839605181986432,,
002792.SZ,2025-12-09,-0.422,-0.618,False,未匹配,,,0,-2.534178059353111,,,
002793.SZ,2025-12-01,0.014,0.008,False,未匹配,,,0,,,,
002793.SZ,2025-12-02,-0.006,-0.01,False,未匹配,,,0,,,,
002793.SZ,2025-12-04,0.004,-0.01,False,未匹配,,,0,,,,
002793.SZ,2025-12-05,0.002,0.0,False,未匹配,,,0,,,,
002793.SZ,2025-12-08,0.018,0.016,False,未匹配,,,0,,,,
002793.SZ,2025-12-09,-0.008,-0.016,False,未匹配,,,0,,,,
002795.SZ,2025-12-03,-0.034,-0.048,False,未匹配,,,0,,,,
002795.SZ,2025-12-04,-0.024,-0.036,False,未匹配,,,0,,,,
002795.SZ,2025-12-05,0.1,0.092,False,未匹配,,,0,,,,
002795.SZ,2025-12-08,-0.014,-0.02,False,未匹配,,,0,,,,
002795.SZ,2025-12-09,-0.006,-0.018,False,未匹配,,,0,,,,
002795.SZ,2025-12-10,-0.024,-0.034,False,未匹配,,,0,,,,
002796.SZ,2025-12-01,-0.008,-0.018,False,未匹配,,,0,,,,
002796.SZ,2025-12-02,-0.058,-0.076,False,未匹配,,,0,,,,
002796.SZ,2025-12-03,-0.028,-0.04,False,未匹配,,,0,,,,
002796.SZ,2025-12-04,-0.316,-0.472,False,未匹配,,,0,,,,
002796.SZ,2025-12-05,0.002,-0.008,False,未匹配,,,0,,,,
002796.SZ,2025-12-08,0.222,0.064,False,未匹配,,,0,,,,
002796.SZ,2025-12-09,0.316,0.242,False,未匹配,,,0,4.896142433234432,,,
002796.SZ,2025-12-10,0.154,0.124,False,未匹配,,,0,,,,
002797.SZ,2025-12-01,0.01,0.008,False,未匹配,,,0,,,,
002797.SZ,2025-12-02,-0.002,-0.006,False,未匹配,,,0,,,,
002797.SZ,2025-12-04,-0.016,-0.02,False,未匹配,,,0,,,,
002797.SZ,2025-12-05,0.0,-0.002,False,未匹配,,,0,,,,
002797.SZ,2025-12-08,0.058,0.046,False,未匹配,,,0,,,,
002797.SZ,2025-12-10,-0.01,-0.03,False,未匹配,,,0,,,,
002798.SZ,2025-12-01,0.016,0.004,False,未匹配,,,0,,,,
002798.SZ,2025-12-02,-0.014,-0.022,False,未匹配,,,0,,,,
002798.SZ,2025-12-03,-0.012,-0.018,False,未匹配,,,0,,,,
002798.SZ,2025-12-04,-0.006,-0.008,False,未匹配,,,0,,,,
002798.SZ,2025-12-05,-0.004,-0.008,False,未匹配,,,0,,,,
002798.SZ,2025-12-08,0.008,0.006,False,未匹配,,,0,,,,
002798.SZ,2025-12-10,-0.006,-0.014,False,未匹配,,,0,,,,
002799.SZ,2025-12-01,-0.006,-0.01,False,未匹配,,,0,,,,
002799.SZ,2025-12-02,0.032,-0.022,False,未匹配,,,0,,,,
002799.SZ,2025-12-05,-0.036,-0.058,False,未匹配,,,0,,,,
002799.SZ,2025-12-08,0.046,0.046,False,未匹配,,,0,,,,
002799.SZ,2025-12-09,0.018,0.012,False,未匹配,,,0,,,,
002799.SZ,2025-12-10,0.008,0.008,False,未匹配,,,0,,,,
002800.SZ,2025-12-01,-0.012,-0.022,False,未匹配,,,0,,,,
002800.SZ,2025-12-03,-0.016,-0.032,False,未匹配,,,0,,,,
002800.SZ,2025-12-04,-0.034,-0.05,False,未匹配,,,0,,,,
002800.SZ,2025-12-05,-0.082,-0.11,False,未匹配,,,0,,,,
002800.SZ,2025-12-08,0.012,0.012,False,未匹配,,,0,,,,
002800.SZ,2025-12-09,0.076,0.092,False,未匹配,,,0,,,,
002801.SZ,2025-12-01,0.068,0.04,False,未匹配,,,0,,,,
002801.SZ,2025-12-04,-0.018,-0.1,False,未匹配,,,0,,,,
002801.SZ,2025-12-05,0.144,0.152,False,未匹配,,,0,,,,
002801.SZ,2025-12-08,0.086,0.102,False,未匹配,,,0,,,,
002801.SZ,2025-12-09,0.06,0.028,False,未匹配,,,0,,,,
002801.SZ,2025-12-10,-0.052,-0.09,False,未匹配,,,0,,,,
002802.SZ,2025-12-01,0.074,0.04,False,未匹配,,,0,,,,
002802.SZ,2025-12-03,-0.028,-0.042,False,未匹配,,,0,,,,
002802.SZ,2025-12-05,-0.042,-0.058,False,未匹配,,,0,,,,
002802.SZ,2025-12-08,0.042,0.026,False,未匹配,,,0,,,,
002802.SZ,2025-12-09,0.042,0.046,False,未匹配,,,0,,,,
002803.SZ,2025-12-02,-0.034,-0.056,True,当日,0.0,2025-12-02,90,,,,
002803.SZ,2025-12-03,0.186,0.154,False,未匹配,,,0,,,,
002803.SZ,2025-12-05,-0.058,-0.092,False,未匹配,,,0,,,,
002803.SZ,2025-12-08,0.098,0.074,False,未匹配,,,0,,,,
002803.SZ,2025-12-09,0.046,0.034,False,未匹配,,,0,,,,
002803.SZ,2025-12-10,0.058,0.02,False,未匹配,,,0,,,,
002805.SZ,2025-12-05,-0.056,-0.08,False,未匹配,,,0,,,,
002805.SZ,2025-12-08,0.062,0.07,False,未匹配,,,0,,,,
002805.SZ,2025-12-10,-0.024,-0.046,False,未匹配,,,0,,,,
002806.SZ,2025-12-01,0.148,0.014,True,当日,0.0,2025-12-01,100,,,,
002806.SZ,2025-12-02,-0.13,-0.172,False,未匹配,,,0,,,,
002806.SZ,2025-12-03,-0.084,-0.122,False,未匹配,,,0,,,,
002806.SZ,2025-12-05,-0.072,-0.102,False,未匹配,,,0,,,,
002806.SZ,2025-12-08,0.018,0.014,False,未匹配,,,0,,,,
002806.SZ,2025-12-09,-0.004,-0.008,False,未匹配,,,0,,,,
002806.SZ,2025-12-10,0.018,0.008,False,未匹配,,,0,,,,
002807.SZ,2025-12-01,0.0,-0.008,False,未匹配,,,0,,,,
002807.SZ,2025-12-02,0.0,-0.002,False,未匹配,,,0,,,,
002807.SZ,2025-12-03,0.002,-0.002,False,未匹配,,,0,,,,
002807.SZ,2025-12-08,-0.012,-0.02,False,未匹配,,,0,,,,
002807.SZ,2025-12-09,-0.002,-0.006,False,未匹配,,,0,,,,
002807.SZ,2025-12-10,-0.008,-0.012,False,未匹配,,,0,,,,
002808.SZ,2025-12-01,0.016,0.016,False,未匹配,,,0,,,,
002808.SZ,2025-12-03,-0.03,-0.04,False,未匹配,,,0,,,,
002808.SZ,2025-12-04,-0.016,-0.03,False,未匹配,,,0,,,,
002808.SZ,2025-12-05,0.01,0.002,False,未匹配,,,0,,,,
002808.SZ,2025-12-08,0.004,0.004,False,未匹配,,,0,,,,
002808.SZ,2025-12-09,0.01,0.008,False,未匹配,,,0,,,,
002808.SZ,2025-12-10,-0.016,-0.022,False,未匹配,,,0,,,,
002809.SZ,2025-12-01,0.084,0.052,False,未匹配,,,0,,,,
002809.SZ,2025-12-02,-0.014,-0.02,False,未匹配,,,0,,,,
002809.SZ,2025-12-03,-0.038,-0.06,False,未匹配,,,0,,,,
002809.SZ,2025-12-04,-0.038,-0.052,False,未匹配,,,0,,,,
002809.SZ,2025-12-05,-0.038,-0.056,False,未匹配,,,0,,,,
002809.SZ,2025-12-08,0.02,0.024,False,未匹配,,,0,,,,
002809.SZ,2025-12-09,0.014,0.008,False,未匹配,,,0,,,,
002810.SZ,2025-12-01,0.114,0.054,False,未匹配,,,0,,,,
002810.SZ,2025-12-03,-0.046,-0.058,False,未匹配,,,0,,,,
